,0,1
655,-0.6751214,-0.47685868
656,0.55279493,0.7485292
657,-0.22430849,0.036651883
658,24.727165,23.699833
659,0.818876,1.4232211
660,2.3612502,3.5338428
661,2.2583363,3.7032235
662,-0.38214606,-0.11975826
663,-0.1374711,0.024075605
664,-0.0025077395,-0.18017985
665,-0.27261052,-0.20029718
666,-0.23258886,-0.22945593
667,-1.0049492,-0.09316991
668,0.10010523,0.19747463
669,-0.13540858,0.033752847
670,-0.15736632,-0.13754709
671,-0.33913025,-0.31387404
672,-0.113784105,-0.1877944
673,2.3355174,3.1917157
674,-0.047244214,-0.0116297975
675,-0.06847406,0.17138581
676,-0.27206087,-0.15584545
677,-0.120181784,-0.2877988
678,-0.3584949,-0.45786884
679,0.45401758,0.520547
680,5.066946,6.962873
681,-0.33561108,-0.20141932
682,-0.16374098,-0.059082977
683,-0.16503261,-0.14043185
684,0.20633212,-0.028999742
685,0.6827737,0.78771776
686,-0.29175395,-0.16040432
687,-0.17956954,-0.17144778
688,-0.12847659,-0.06737118
689,-0.2781542,0.031437546
690,0.5866788,0.8894098
691,3.4467704,7.517254
692,-0.1313585,-0.16935584
693,1.8089238,3.4163315
694,0.1665099,0.42066103
695,-0.18653114,-0.1395848
696,0.24892616,-0.13414747
697,-0.33273828,-0.048154775
698,-0.21950127,-0.18946923
699,1.4264159,1.4290491
700,3.286257,6.1634374
701,-0.19583195,-0.12953006
702,-0.36394277,-0.19172639
703,0.08194248,-0.3212977
704,-0.03859189,-0.04046636
705,-0.31824863,-0.2746013
706,1.259444,2.1212273
707,-0.38506168,-0.16240528
708,4.426945,7.12715
709,-0.17514017,-0.24717447
710,-0.073732644,0.02320964
711,-0.05673039,0.0066739046
712,1.3055842,1.7565796
713,-0.3995053,-0.32722136
714,-0.096617185,-0.015659902
715,0.20618619,-0.08027465
716,0.37005264,0.67791474
717,-0.35947165,-0.1718317
718,9.255805,12.422731
719,2.3188467,2.4917297
720,-0.19638768,-0.26763898
721,10.478921,9.702995
722,-0.15646914,-0.11323837
723,4.217599,7.1256113
724,0.2823637,-0.09567612
725,0.6975012,1.2468178
726,-0.13971485,-0.21930379
727,-0.5239176,-0.16853662
728,-0.2626528,-0.1408254
729,0.038087662,-0.21711515
730,32.759995,30.685867
731,-0.32988027,-0.11652169
732,-0.1611149,0.1825966
733,-0.0988572,-0.114674866
734,0.103422806,-0.11096482
735,-0.306323,-0.1436299
736,-0.2876152,-0.228403
737,3.4406612,4.2925873
738,19.650557,20.559717
739,0.23832925,1.0374415
740,0.04021404,0.4934798
741,30.519917,30.543404
742,-0.17264879,-0.14945115
743,-0.29437557,-0.2890055
744,-0.23345017,-0.21304758
745,0.6911668,0.87443686
746,-0.06977319,-0.07674265
747,-0.1954632,-0.09056524
748,-0.5906956,0.015460208
749,-0.29057738,-0.109968975
750,-0.5339689,-0.36037883
751,-0.3211953,-0.16920276
752,-0.03211607,-0.024871161
753,0.0988855,-0.053598538
754,9.034221,13.624806
755,-0.5357838,-0.28444234
756,-0.109816626,-0.18814835
757,-0.08048838,-0.061125323
758,-0.30077362,-0.2808775
759,-0.23534374,0.05794561
760,-0.3954702,-0.23855016
761,-0.25628743,-0.17546467
762,-0.5629559,-0.4005989
763,0.5140028,0.7388712
764,0.5013099,0.7888859
765,-0.25235188,-0.12540397
766,33.84354,29.17207
767,-0.3722636,-0.11370472
768,-0.5106573,-0.3462344
769,1.6616158,1.7222672
770,15.72488,16.865856
771,14.354283,15.289632
772,-0.23610944,-0.24531552
773,2.131495,3.3076358
774,0.008452752,-0.1420414
775,-0.06314002,-0.27036354
776,0.018216344,0.073256075
777,1.7637075,2.3244085
778,2.6685088,4.025666
779,-0.124681264,-0.07833685
780,1.2407115,1.7512326
781,-0.106172405,-0.15283366
782,0.67520195,1.5954776
783,-0.16624326,-0.3032898
784,-0.14575288,-0.1916047
785,31.92227,32.711636
786,-0.052125115,-0.15610483
787,-0.1724158,-0.17593352
788,-0.43925294,-0.212912
789,-0.07240301,-0.1899445
790,-0.49951485,-0.2052878
791,-0.053685065,-0.120743394
792,2.0622253,3.6227186
793,1.35432,2.2358127
794,-0.074765414,0.17325653
795,19.878433,20.279987
796,10.984026,11.315981
797,-0.3411403,-0.19369772
798,10.797908,11.223712
799,-0.18750057,-0.24980627
800,-0.2649683,-0.31755662
801,2.7394629,4.2114496
802,-0.15282296,-0.01474684
803,12.700538,11.340217
804,-0.310889,-0.08073529
805,1.2159495,2.0925894
806,-0.24894993,-0.047736958
807,0.08416751,0.11360742
808,-0.24465187,-0.26506606
809,1.6121752,2.397689
810,-0.26139617,-0.22570413
811,-0.41123292,-0.36132827
812,-0.363546,-0.55652344
813,1.0955021,1.8855944
814,6.053307,8.919876
815,1.8060185,4.605917
816,-0.2289796,-0.02632835
817,0.25787124,0.070378095
818,-0.18892047,-0.24252924
819,-0.2624862,-0.1899966
820,2.2794437,5.770994
821,-0.36283454,-0.20943457
822,25.190289,23.01458
823,10.982557,9.965825
824,22.426426,32.37844
825,0.9406319,1.2553697
826,1.1975573,1.5643328
827,-0.1481349,-0.1974017
828,-0.13639997,0.01528145
829,3.856795,6.0343127
830,-0.31576526,-0.17464545
831,-0.4631986,-0.49700883
832,-0.47170517,-0.14060456
833,-0.12518989,-0.078182355
834,-0.0802611,-0.071388796
835,-0.2940045,-0.24126686
836,0.029368617,-0.0070416513
837,-0.6148324,-0.28169316
838,0.11062186,-0.051856264
839,-0.1925135,-0.24581148
840,-0.11461992,-0.14677012
841,-0.37128794,-0.32685706
842,4.283996,5.9372134
843,2.9364352,4.5729523
844,0.44412303,0.17525357
845,-0.291177,-0.08303989
846,-0.1899866,-0.13634396
847,37.438847,34.561806
848,26.945688,31.89511
849,2.7806852,4.0076704
850,0.020899333,-0.038816854
851,-0.1409073,-0.068526156
852,0.17880769,-0.07276321
853,-0.09907735,-0.171365
854,6.5077815,8.558683
855,7.6921573,9.084824
856,0.03433373,-0.022283973
857,-0.1679461,-0.16719538
858,0.4656155,0.7424471
859,12.624473,15.580191
860,1.5164671,2.0680568
861,-0.37909198,-0.23420464
862,-0.18006799,-0.15758307
863,-0.34689075,-0.14634089
864,0.1305062,0.093240686
865,-0.5773592,-0.3104462
866,22.753513,24.976404
867,-0.33265334,-0.22504334
868,3.248759,6.772338
869,0.27496842,0.24621588
870,-0.34244746,-0.20702508
871,19.776232,37.14081
872,0.04316588,0.07357042
873,33.638874,31.175692
874,6.2608256,8.257429
875,-0.51468885,-0.23758928
876,0.8487937,1.1100197
877,0.11136848,0.36409616
878,-0.0737487,-0.17476606
879,-0.17582594,-0.20517148
880,0.71811444,0.8697927
881,0.25466606,0.8880554
882,-0.4081992,-0.1735861
883,-0.5059181,-0.291268
884,19.307516,20.530592
885,-0.36591375,-0.2869635
886,-0.12772837,-0.17871195
887,-0.23571642,-0.110383585
888,-0.10591051,-0.0828729
889,-0.26612595,-0.26521772
890,-0.6452362,-0.37172627
891,-0.09696293,-0.1295768
892,-0.12494262,0.017420847
893,11.975247,13.100793
894,-0.21503122,-0.17283504
895,-0.012801722,-0.0009681292
896,-0.41342726,-0.16053955
897,10.72612,11.192289
898,-0.088412285,-0.16104443
899,-0.41002584,-0.31574368
900,2.2401054,4.0094156
901,1.5730093,2.2636042
902,-0.5761234,-0.24898669
903,-0.06752122,-0.09267003
904,0.019394867,0.018649682
905,1.5549282,2.1452487
906,-0.15637101,-0.12600555
907,-0.17284735,-0.22180712
908,3.181384,5.177203
909,0.19196771,0.28265274
910,-0.08104107,0.21434505
911,-0.047926955,0.08454429
912,1.1256984,1.6402843
913,-0.11448041,-0.0613469
914,-0.359277,-0.2373331
915,0.2491422,0.27394384
916,0.18325436,0.03065222
917,-0.39484596,0.07848825
918,-0.18355201,-0.13963653
919,-0.251439,-0.21394137
920,0.7332073,1.6072849
921,-0.20017907,-0.3058984
922,-0.43788496,-0.27932933
923,9.363239,12.34706
924,4.411704,7.5575285
925,-0.17625946,0.1833366
926,-0.2004902,-0.13502592
927,-0.33382332,-0.2933
928,0.2914312,0.6240844
929,10.326766,13.465296
930,0.2835815,0.58356357
931,0.19009182,0.714216
932,0.900237,1.4395528
933,-0.11479922,-0.075162716
934,19.341648,19.327425
935,-0.2429194,-0.25038534
936,-0.27867815,-0.29477182
937,0.75901103,1.3504215
938,-0.20090891,-0.21300083
939,-0.56063914,-0.5194875
940,-0.007797898,0.013297618
941,-0.43300974,-0.40490803
942,-0.15869345,-0.09797108
943,0.18218592,0.17539272
944,0.16385849,-0.20266101
945,-0.18611243,-0.20922549
946,4.7080455,7.7747154
947,-0.4655601,-0.4281881
948,0.08628318,-0.061356176
949,-0.1778153,0.0036735374
