0.277686549,0.0162
0.246871936,0.0163
0.221819476,0.0164
0.226263639,0.0165
0.253688459,0.0166
0.277925622,0.0167
0.301430073,0.0168
0.328454672,0.0169
0.326135411,0.017
0.288779986,0.0171
0.250769629,0.0172
0.242411806,0.0173
0.255045241,0.0174
0.2351681,0.0175
0.175543009,0.0176
0.136430498,0.0177
0.138171171,0.0178
0.159280575,0.0179
0.189289552,0.018
0.219560839,0.0181
0.233710022,0.0182
0.225888192,0.0183
0.209010682,0.0184
0.201641217,0.0185
0.210750899,0.0186
0.214634155,0.0187
0.218087222,0.0188
0.239822878,0.0189
0.245710402,0.019
0.235146241,0.0191
0.236376201,0.0192
0.235916853,0.0193
0.224697698,0.0194
0.215621525,0.0195
0.216683396,0.0196
0.226088428,0.0197
0.239405658,0.0198
0.239903692,0.0199
0.211444798,0.02
0.17991105,0.0201
0.183134017,0.0202
0.195088301,0.0203
0.188552716,0.0204
0.18863177,0.0205
0.192552569,0.0206
0.180119818,0.0207
0.171703434,0.0208
0.205621331,0.0209
0.28030423,0.021
0.33970023,0.0211
0.34170037,0.0212
0.303949529,0.0213
0.26407739,0.0214
0.236539627,0.0215
0.244935408,0.0216
0.297129396,0.0217
0.359762749,0.0218
0.404758406,0.0219
0.4118894,0.022
0.375626405,0.0221
0.330314153,0.0222
0.317220183,0.0223
0.316048597,0.0224
0.299041957,0.0225
0.283907121,0.0226
0.291073361,0.0227
0.327128261,0.0228
0.364004925,0.0229
0.361345682,0.023
0.340559006,0.0231
0.3507681,0.0232
0.390167015,0.0233
0.438254063,0.0234
0.440449494,0.0235
0.363482574,0.0236
0.294644509,0.0237
0.294882141,0.0238
0.348007167,0.0239
0.42390713,0.024
0.47522066,0.0241
0.487786605,0.0242
0.493781193,0.0243
0.501290686,0.0244
0.503024296,0.0245
0.505805341,0.0246
0.501135806,0.0247
0.399700898,0.0248
0.205526456,0.0249
0.116163101,0.025
0.183974636,0.0251
0.304392863,0.0252
0.409218499,0.0253
0.477129321,0.0254
0.523855177,0.0255
0.55888873,0.0256
0.573162159,0.0257
0.566500565,0.0258
0.546678307,0.0259
0.518349704,0.026
0.440252984,0.0261
0.304309119,0.0262
0.220062225,0.0263
0.234024743,0.0264
0.286711727,0.0265
0.320887925,0.0266
0.338315262,0.0267
0.369708596,0.0268
0.403689751,0.0269
0.423366309,0.027
0.437871913,0.0271
0.455510493,0.0272
0.477024294,0.0273
0.544769545,0.0274
0.643499902,0.0275
0.665980557,0.0276
0.586763625,0.0277
0.472619602,0.0278
0.375599047,0.0279
0.300081123,0.028
0.255628681,0.0281
0.25092692,0.0282
0.280568501,0.0283
0.327535814,0.0284
0.355214859,0.0285
0.359502678,0.0286
0.364324163,0.0287
0.365478709,0.0288
0.342998326,0.0289
0.319347246,0.029
0.323002839,0.0291
0.343321491,0.0292
0.362354973,0.0293
0.379212383,0.0294
0.389153459,0.0295
0.39154664,0.0296
0.401234837,0.0297
0.403413056,0.0298
0.380158358,0.0299
0.351342579,0.03
0.337590973,0.0301
0.3329493,0.0302
0.35232682,0.0303
0.4065318,0.0304
0.448596837,0.0305
0.454884229,0.0306
0.481311645,0.0307
0.553073577,0.0308
0.590235853,0.0309
0.566057233,0.031
0.51304875,0.0311
0.435825168,0.0312
0.339492691,0.0313
0.239771836,0.0314
0.178026083,0.0315
0.168605996,0.0316
0.186993402,0.0317
0.210882829,0.0318
0.220370594,0.0319
0.201184091,0.032
0.191006285,0.0321
0.232096759,0.0322
0.285434215,0.0323
0.315184681,0.0324
0.328076507,0.0325
0.32367062,0.0326
0.290610285,0.0327
0.22709365,0.0328
0.159896436,0.0329
0.110482356,0.033
0.094617592,0.0331
0.110557644,0.0332
0.119792867,0.0333
0.11212574,0.0334
0.102072874,0.0335
0.08607361,0.0336
0.061208333,0.0337
0.04713676,0.0338
0.050851416,0.0339
0.045745941,0.034
0.037940374,0.0341
0.063603158,0.0342
0.121417759,0.0343
0.170671722,0.0344
0.175909722,0.0345
0.13965294,0.0346
0.093438245,0.0347
0.074050753,0.0348
0.081598115,0.0349
0.096940977,0.035
0.11637606,0.0351
0.113107105,0.0352
0.077152952,0.0353
0.050567733,0.0354
0.038181515,0.0355
0.026927595,0.0356
0.033618036,0.0357
0.042115842,0.0358
0.03017562,0.0359
0.010878139,0.036
0.000725899,0.0361
0.00691326,0.0362
0.021591544,0.0363
0.03453371,0.0364
0.041768486,0.0365
0.045387964,0.0366
0.045517661,0.0367
0.028492038,0.0368
0.001825863,0.0369
-0.017552953,0.037
-0.022767783,0.0371
-0.001694205,0.0372
0.034132539,0.0373
0.063329807,0.0374
0.075677684,0.0375
0.066493163,0.0376
0.056335329,0.0377
0.074868814,0.0378
0.102802267,0.0379
0.090046197,0.038
0.023439231,0.0381
-0.051049981,0.0382
-0.082124758,0.0383
-0.081752899,0.0384
-0.065110121,0.0385
-0.038099325,0.0386
-0.024781968,0.0387
-0.021339664,0.0388
-0.014215676,0.0389
0.005874232,0.039
-0.030492533,0.0391
-0.167534179,0.0392
-0.243100011,0.0393
-0.183622676,0.0394
-0.099931813,0.0395
-0.052568842,0.0396
-0.042066389,0.0397
-0.049914266,0.0398
-0.056967905,0.0399
-0.05788266,0.04
-0.062149042,0.0401
-0.07657321,0.0402
-0.089616752,0.0403
-0.087052224,0.0404
-0.073131574,0.0405
-0.07078168,0.0406
-0.078338553,0.0407
-0.069955486,0.0408
-0.053953192,0.0409
-0.04969739,0.041
-0.049721279,0.0411
-0.055817269,0.0412
-0.057713319,0.0413
-0.03468943,0.0414
-0.01185869,0.0415
-0.018264783,0.0416
-0.037336739,0.0417
-0.044570192,0.0418
-0.038019895,0.0419
-0.024525001,0.042
-0.012208367,0.0421
-0.022073115,0.0422
-0.055770226,0.0423
-0.076801541,0.0424
-0.067915362,0.0425
-0.046755956,0.0426
-0.028854385,0.0427
-0.023488036,0.0428
-0.040863913,0.0429
-0.061862805,0.043
-0.069204195,0.0431
-0.069312751,0.0432
-0.058408717,0.0433
-0.04889245,0.0434
-0.047666823,0.0435
-0.043758876,0.0436
-0.042076266,0.0437
-0.04894604,0.0438
-0.06544678,0.0439
-0.071046418,0.044
-0.055463734,0.0441
-0.039802764,0.0442
-0.026537448,0.0443
-0.031038341,0.0444
-0.063425909,0.0445
-0.089803646,0.0446
-0.106525999,0.0447
-0.129482166,0.0448
-0.130392542,0.0449
-0.095428146,0.045
-0.058706194,0.0451
-0.045852823,0.0452
-0.057081008,0.0453
-0.072412274,0.0454
-0.076868958,0.0455
-0.068895213,0.0456
-0.04878304,0.0457
-0.022166173,0.0458
-0.000734025,0.0459
0.008186381,0.046
-0.00910605,0.0461
-0.053064911,0.0462
-0.067704069,0.0463
-0.051016454,0.0464
-0.038309634,0.0465
-0.014113358,0.0466
-0.001535237,0.0467
-0.027917598,0.0468
-0.066599076,0.0469
-0.085251261,0.047
-0.070310854,0.0471
-0.035638415,0.0472
0.005726964,0.0473
0.057469416,0.0474
0.226128204,0.0475
0.500931812,0.0476
0.604310956,0.0477
0.470732643,0.0478
0.27034589,0.0479
0.100229365,0.048
-0.018900459,0.0481
-0.078734394,0.0482
-0.093487873,0.0483
-0.096321704,0.0484
-0.091402697,0.0485
-0.077536082,0.0486
-0.072224132,0.0487
-0.084787478,0.0488
-0.090313072,0.0489
-0.082643428,0.049
-0.077705736,0.0491
-0.060099394,0.0492
-0.035221362,0.0493
-0.025777702,0.0494
-0.025482847,0.0495
-0.042510804,0.0496
-0.066069263,0.0497
-0.058199664,0.0498
-0.0306703,0.0499
-0.027101649,0.05
-0.046184307,0.0501
-0.047931708,0.0502
-0.029876679,0.0503
-0.014298762,0.0504
0.004947141,0.0505
0.02004992,0.0506
0.002891252,0.0507
-0.039035855,0.0508
-0.069764188,0.0509
-0.078383013,0.051
-0.069491597,0.0511
-0.048056915,0.0512
-0.039960388,0.0513
-0.061147046,0.0514
-0.085762283,0.0515
-0.097143969,0.0516
-0.101386483,0.0517
-0.08637363,0.0518
-0.053094903,0.0519
-0.025501384,0.052
-0.021437077,0.0521
-0.034595961,0.0522
-0.039049337,0.0523
-0.029072858,0.0524
-0.033601683,0.0525
-0.073726035,0.0526
-0.120119306,0.0527
-0.121350389,0.0528
-0.083624409,0.0529
-0.041109208,0.053
-0.013132959,0.0531
-0.026010151,0.0532
-0.05969148,0.0533
-0.068927576,0.0534
-0.056933507,0.0535
-0.052293101,0.0536
-0.056049798,0.0537
-0.054416513,0.0538
-0.041129056,0.0539
-0.020358657,0.054
-0.010691426,0.0541
-0.010496274,0.0542
-0.009506334,0.0543
-0.013596282,0.0544
-0.026300551,0.0545
-0.044691845,0.0546
-0.061899248,0.0547
-0.066748833,0.0548
-0.057085084,0.0549
-0.054190595,0.055
-0.069393877,0.0551
-0.075515761,0.0552
-0.044831921,0.0553
0.006682953,0.0554
0.044870308,0.0555
0.066715784,0.0556
0.064252455,0.0557
0.008010081,0.0558
-0.068167431,0.0559
-0.073076796,0.056
-0.018162351,0.0561
0.027161108,0.0562
0.064277367,0.0563
0.092931672,0.0564
0.096743159,0.0565
0.083989411,0.0566
0.069440374,0.0567
0.069183671,0.0568
0.094204532,0.0569
0.121093539,0.057
0.124026612,0.0571
0.106591568,0.0572
0.09119351,0.0573
0.085454756,0.0574
0.07583274,0.0575
0.092224301,0.0576
0.150096933,0.0577
0.196843947,0.0578
0.205348908,0.0579
0.19777101,0.058
0.190130951,0.0581
0.182029611,0.0582
0.173826938,0.0583
0.176981509,0.0584
0.194707431,0.0585
0.217535144,0.0586
0.248550211,0.0587
0.27512989,0.0588
0.28578357,0.0589
0.297566358,0.059
0.316230453,0.0591
0.336172236,0.0592
0.3644016,0.0593
0.389169303,0.0594
0.385806411,0.0595
0.365538363,0.0596
0.351754526,0.0597
0.350836544,0.0598
0.361429386,0.0599
0.386770469,0.06
0.418848822,0.0601
0.449232976,0.0602
0.467316009,0.0603
0.458659894,0.0604
0.437645427,0.0605
0.416557058,0.0606
0.389936928,0.0607
0.376525236,0.0608
0.394398887,0.0609
0.410354841,0.061
0.416705105,0.0611
0.43753317,0.0612
0.468714888,0.0613
0.514962116,0.0614
0.577563408,0.0615
0.625048807,0.0616
0.638048399,0.0617
0.633446051,0.0618
0.630952245,0.0619
0.633790494,0.062
0.636644082,0.0621
0.638998065,0.0622
0.657132714,0.0623
0.682328645,0.0624
0.689572003,0.0625
0.706025662,0.0626
0.762575374,0.0627
0.837389806,0.0628
0.896523555,0.0629
0.935660944,0.063
0.965467975,0.0631
1.001022016,0.0632
1.03690423,0.0633
1.066396471,0.0634
1.105149496,0.0635
1.151810111,0.0636
1.197514421,0.0637
1.229159561,0.0638
1.249709212,0.0639
1.271191485,0.064
1.33173643,0.0641
1.463789035,0.0642
1.588495369,0.0643
1.629781592,0.0644
1.618543541,0.0645
1.597060865,0.0646
1.576494481,0.0647
1.572508853,0.0648
1.604006909,0.0649
1.672770771,0.065
1.75786913,0.0651
1.842936049,0.0652
1.902289054,0.0653
1.930801776,0.0654
2.073776094,0.0655
2.363091999,0.0656
2.555830375,0.0657
2.575308228,0.0658
2.534058528,0.0659
2.494648297,0.066
2.49764381,0.0661
2.554112695,0.0662
2.649271481,0.0663
2.777567362,0.0664
2.925659929,0.0665
3.062932617,0.0666
3.172443341,0.0667
3.2551079,0.0668
3.330414539,0.0669
3.429378685,0.067
3.54996698,0.0671
3.688325837,0.0672
3.846458061,0.0673
3.998875488,0.0674
4.145298182,0.0675
4.31327701,0.0676
4.510070158,0.0677
4.71683613,0.0678
4.918775231,0.0679
5.12271905,0.068
5.324394366,0.0681
5.511809684,0.0682
5.704421453,0.0683
5.9231075,0.0684
6.154274885,0.0685
6.375645622,0.0686
6.582687671,0.0687
6.807049043,0.0688
7.075856852,0.0689
7.352902503,0.069
7.594799949,0.0691
7.816527168,0.0692
8.088062572,0.0693
8.399316811,0.0694
8.679513206,0.0695
8.953386657,0.0696
9.247187697,0.0697
9.546572678,0.0698
9.843316898,0.0699
10.1417339,0.07
10.45712349,0.0701
10.89711426,0.0702
11.46946629,0.0703
11.93276933,0.0704
12.20956896,0.0705
12.41966459,0.0706
12.67129883,0.0707
13.01376971,0.0708
13.40864934,0.0709
13.83381855,0.071
14.31314083,0.0711
14.84602847,0.0712
15.41551622,0.0713
16.02799192,0.0714
16.68485552,0.0715
17.36140132,0.0716
18.05974238,0.0717
18.84774664,0.0718
19.83721107,0.0719
21.33594201,0.072
23.88949339,0.0721
27.52465051,0.0722
31.47010486,0.0723
34.81301796,0.0724
36.93402691,0.0725
37.84064626,0.0726
37.87429749,0.0727
37.22001484,0.0728
36.13647654,0.0729
34.96069771,0.073
33.80107349,0.0731
32.6396114,0.0732
31.52323974,0.0733
30.501699,0.0734
29.52630556,0.0735
28.55457218,0.0736
27.59765167,0.0737
26.66824392,0.0738
25.80415889,0.0739
24.98128229,0.074
24.12871872,0.0741
23.22585888,0.0742
22.29926319,0.0743
21.38701113,0.0744
20.52167583,0.0745
19.70543446,0.0746
18.91318067,0.0747
18.1524244,0.0748
17.43799065,0.0749
16.768997,0.075
16.13460644,0.0751
15.52178271,0.0752
14.93881318,0.0753
14.4121105,0.0754
13.94974237,0.0755
13.499399,0.0756
13.01098501,0.0757
12.48938518,0.0758
11.97008344,0.0759
11.48288609,0.076
11.04639071,0.0761
10.65551498,0.0762
10.27966229,0.0763
9.895975458,0.0764
9.512641039,0.0765
9.166578997,0.0766
8.87751966,0.0767
8.620759907,0.0768
8.35532883,0.0769
8.074131931,0.077
7.781868289,0.0771
7.503376258,0.0772
7.253704056,0.0773
6.994549463,0.0774
6.729433218,0.0775
6.480492774,0.0776
6.249230975,0.0777
6.052881156,0.0778
5.875970037,0.0779
5.688468303,0.078
5.498636012,0.0781
5.326240574,0.0782
5.170624315,0.0783
5.012500636,0.0784
4.844914458,0.0785
4.667227322,0.0786
4.480086577,0.0787
4.298094879,0.0788
4.135997469,0.0789
4.007597461,0.079
3.916042241,0.0791
3.839759811,0.0792
3.763253383,0.0793
3.694723639,0.0794
3.629653137,0.0795
3.557141622,0.0796
3.471617158,0.0797
3.363213028,0.0798
3.220209183,0.0799
3.05765648,0.08
2.932475099,0.0801
2.869156304,0.0802
2.845063875,0.0803
2.840173291,0.0804
2.849731631,0.0805
2.847564861,0.0806
2.812688579,0.0807
2.570367745,0.0808
2.073415015,0.0809
1.747798202,0.081
1.770772577,0.0811
1.933755615,0.0812
2.115528804,0.0813
2.266831217,0.0814
2.338044892,0.0815
2.355140081,0.0816
2.36725209,0.0817
2.33682483,0.0818
2.255767165,0.0819
2.159328997,0.082
2.065727868,0.0821
1.999818523,0.0822
1.974599725,0.0823
1.974296406,0.0824
1.983669144,0.0825
1.979235961,0.0826
1.952414686,0.0827
1.911794004,0.0828
1.865894447,0.0829
1.84173503,0.083
1.832517521,0.0831
1.803250706,0.0832
1.751505714,0.0833
1.701683863,0.0834
1.671704929,0.0835
1.65843985,0.0836
1.64190896,0.0837
1.615733965,0.0838
1.582201394,0.0839
1.535277483,0.084
1.488170747,0.0841
1.456773841,0.0842
1.427494647,0.0843
1.383715212,0.0844
1.35240785,0.0845
1.355828793,0.0846
1.362634942,0.0847
1.348840033,0.0848
1.32172179,0.0849
1.293537143,0.085
1.25914332,0.0851
1.213028501,0.0852
1.168851136,0.0853
1.135395772,0.0854
1.114092903,0.0855
1.111669698,0.0856
1.131464413,0.0857
1.15063153,0.0858
1.141569788,0.0859
1.117352113,0.086
1.103926635,0.0861
1.0948478,0.0862
1.064615885,0.0863
1.027488053,0.0864
1.011679742,0.0865
0.994772186,0.0866
0.950871216,0.0867
0.903217765,0.0868
0.891580417,0.0869
0.897902836,0.087
0.895379041,0.0871
0.895084667,0.0872
0.899496483,0.0873
0.882330113,0.0874
0.834465264,0.0875
0.783883406,0.0876
0.737837037,0.0877
0.701188004,0.0878
0.688283905,0.0879
0.689323502,0.088
0.665876857,0.0881
0.619585027,0.0882
0.595543897,0.0883
0.610804636,0.0884
0.644602351,0.0885
0.652833412,0.0886
0.630162857,0.0887
0.610445824,0.0888
0.61218822,0.0889
0.609577661,0.089
0.571568736,0.0891
0.525396695,0.0892
0.499540618,0.0893
0.485067746,0.0894
0.470655528,0.0895
0.443178794,0.0896
0.388862351,0.0897
0.32047826,0.0898
0.322691175,0.0899
0.426721229,0.09
0.516083686,0.0901
0.497026603,0.0902
0.402018895,0.0903
0.32495331,0.0904
0.288921294,0.0905
0.263559385,0.0906
0.25334329,0.0907
0.285759203,0.0908
0.358274184,0.0909
0.424836921,0.091
0.448533743,0.0911
0.422124028,0.0912
0.375191923,0.0913
0.350607926,0.0914
0.355136893,0.0915
0.366658638,0.0916
0.371062213,0.0917
0.350405407,0.0918
0.302786646,0.0919
0.260952987,0.092
0.2392334,0.0921
0.238491948,0.0922
0.242178182,0.0923
0.231240439,0.0924
0.231041514,0.0925
0.252620299,0.0926
0.27870118,0.0927
0.304366392,0.0928
0.318902047,0.0929
0.308737881,0.093
0.292332982,0.0931
0.28473403,0.0932
0.26994582,0.0933
0.244762399,0.0934
0.227822302,0.0935
0.219018602,0.0936
0.204064922,0.0937
0.226281621,0.0938
0.290285102,0.0939
0.322912144,0.094
0.323928573,0.0941
0.311409093,0.0942
0.270663082,0.0943
0.226802222,0.0944
0.198300389,0.0945
0.163447922,0.0946
0.133901255,0.0947
0.138419803,0.0948
0.163725293,0.0949
0.184351339,0.095
0.184042198,0.0951
0.166610151,0.0952
0.155229709,0.0953
0.150388761,0.0954
0.1438961,0.0955
0.147098352,0.0956
0.158314322,0.0957
0.175874263,0.0958
0.20132526,0.0959
0.218542473,0.096
0.231496915,0.0961
0.259719177,0.0962
0.305306722,0.0963
0.354650278,0.0964
0.376422017,0.0965
0.357788275,0.0966
0.333213707,0.0967
0.308611131,0.0968
0.274621887,0.0969
0.273996509,0.097
0.316820335,0.0971
0.357934369,0.0972
0.387186859,0.0973
0.399256867,0.0974
0.369236012,0.0975
0.329553908,0.0976
0.319672027,0.0977
0.323581987,0.0978
0.343600077,0.0979
0.374141655,0.098
0.373891038,0.0981
0.39258567,0.0982
0.468960167,0.0983
0.517804681,0.0984
0.485235936,0.0985
0.395249146,0.0986
0.309551779,0.0987
0.244513354,0.0988
0.18744565,0.0989
0.173794868,0.099
0.216008877,0.0991
0.284374861,0.0992
0.338749252,0.0993
0.371474576,0.0994
0.393320668,0.0995
0.396922361,0.0996
0.391834049,0.0997
0.389968059,0.0998
0.383756794,0.0999
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
